C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_372.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_372.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_372.jpg, 0, 1, 0, 28.91165
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_479.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_479.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_479.jpg, 0, 1, 0, 30.00932
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_582.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_582.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_582.jpg, 0, 1, 0, 30.18982
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_688.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_688.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_688.jpg, 0, 1, 0, 30.18987
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_789.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_789.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_789.jpg, 0, 1, 0, 30.18987
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_43_910.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_43_910.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_43_910.jpg, 0, 1, 0, 30.18991
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_011.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_011.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_011.jpg, 0, 1, 0, 30.18991
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_113.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_113.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_113.jpg, 0, 1, 0, 30.18989
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_221.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_221.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_221.jpg, 0, 1, 0, 30.1899
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_327.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_327.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_327.jpg, 0, 1, 0, 30.18991
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_429.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_429.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_429.jpg, 0, 1, 0, 30.18989
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_532.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_532.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_532.jpg, 0, 1, 0, 30.18989
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_632.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_632.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_632.jpg, 0, 1, 0, 30.18988
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_734.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_734.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_734.jpg, 0, 1, 0, 30.18989
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_847.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_847.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_847.jpg, -0.3376152, 1, 0, 30.16554
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_44_953.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_44_953.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_44_953.jpg, -0.06230913, 1, 0, 30.19036
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_060.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_060.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_060.jpg, 0, 1, 0, 30.18974
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_159.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_159.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_159.jpg, 0, 1, 0, 30.18996
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_263.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_263.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_263.jpg, 0, 1, 0, 30.19002
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_370.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_370.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_370.jpg, 0, 1, 0, 30.19002
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_482.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_482.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_482.jpg, 0.2880618, 1, 0, 30.17422
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_587.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_587.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_587.jpg, 0.004691083, 1, 0, 30.18928
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_687.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_687.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_687.jpg, 0, 1, 0, 30.18964
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_799.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_799.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_799.jpg, 0, 1, 0, 30.18988
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_45_899.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_45_899.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_45_899.jpg, 0, 1, 0, 30.18988
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_007.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_007.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_007.jpg, -0.2953347, 1, 0, 30.17185
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_117.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_117.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_117.jpg, 0, 1, 0, 30.1892
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_218.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_218.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_218.jpg, 0, 1, 0, 30.18975
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_324.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_324.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_324.jpg, 0, 1, 0, 30.18995
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_429.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_429.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_429.jpg, 0, 1, 0, 30.19
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_531.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_531.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_531.jpg, 0, 1, 0, 30.19
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_638.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_638.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_638.jpg, 0, 1, 0, 30.19001
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_744.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_744.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_744.jpg, 0, 1, 0, 30.18999
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_844.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_844.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_844.jpg, 0.2728215, 1, 0, 30.17311
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_46_945.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_46_945.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_46_945.jpg, 0.01912713, 1, 0, 30.18991
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_053.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_053.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_053.jpg, 0, 1, 0, 30.18975
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_155.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_155.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_155.jpg, 0, 1, 0, 30.1899
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_261.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_261.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_261.jpg, 0, 1, 0, 30.18993
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_375.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_375.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_375.jpg, 0, 1, 0, 30.18991
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_481.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_481.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_481.jpg, -0.1441086, 1, 0, 30.18756
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_588.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_588.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_588.jpg, 0, 1, 0, 30.18957
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_695.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_695.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_695.jpg, 0, 1, 0, 30.18995
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_797.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_797.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_797.jpg, 0, 1, 0, 30.18997
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_47_903.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_47_903.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_47_903.jpg, 0, 1, 0, 30.18999
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_48_006.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_48_006.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_48_006.jpg, 0, 1, 0, 30.18999
C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\center_2021_01_01_22_58_48_109.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\left_2021_01_01_22_58_48_109.jpg, C:\Users\hp\Desktop\projects_git\self_driving_car\data\IMG\right_2021_01_01_22_58_48_109.jpg, 0, 1, 0, 30.19
